V6901,V6902,V7071,V7095,V7193,V7261,V7451,ER72001,ER72002,ER72022,ER72024,ER72164,ER72441,ER77631
,,,,,,,1,544,0,3,1,0,95.913
3,3928,0,1,5,1,32,,,,,,,
3,5980,0,1,6,1,33,,,,,,,
3,5699,7,1,1,1,15,,,,,,,
3,2287,0,4,4,1,33,,,,,,,
3,2665,0,1,6,1,50,,,,,,,
3,2664,3,1,1,1,21,,,,,,,
3,4559,0,5,6,1,31,,,,,,,
3,6476,0,2,0,4,30,,,,,,,
3,614,1,1,6,1,15,,,,,,,
,,,,,,,1,6239,16,4,1,0,13.576
,,,,,,,1,8461,9,1,1,6,5.44
3,3979,8,1,6,1,31,,,,,,,
,,,,,,,1,7265,16,4,1,0,45.816
,,,,,,,1,851,0,3,4,0,43.695
3,3571,0,4,4,1,33,,,,,,,
3,2133,12,1,1,1,9,,,,,,,
,,,,,,,1,7031,0,3,4,0,14.693
3,2496,1,1,1,1,4,,,,,,,
,,,,,,,1,9285,0,1,1,1,4.984
,,,,,,,1,4910,6,1,1,6,9.485
,,,,,,,1,5787,14,2,1,1,2.569
3,2468,16,1,6,1,32,,,,,,,
,,,,,,,1,984,0,2,1,0,36.4
,,,,,,,1,1299,0,2,7,0,36.582
,,,,,,,1,946,0,1,1,1,33.284
3,3541,6,1,0,5,30,,,,,,,
3,5273,0,1,0,5,33,1,202,0,3,1,0,36.37
3,5274,0,1,0,2,28,,,,,,,
3,1477,5,1,0,4,36,1,1716,0,4,4,0,76.461
,,,,,,,1,2741,15,1,1,1,22.346
3,1240,0,4,0,3,32,,,,,,,
3,3217,0,1,0,2,48,,,,,,,
3,1976,0,1,0,3,3,,,,,,,
3,5556,0,1,1,1,35,,,,,,,
,,,,,,,1,8050,0,3,4,0,58.444
3,5160,3,3,1,1,16,1,5081,5,1,4,5,35.831
,,,,,,,1,6235,0,2,1,0,17.586
3,1532,2,1,1,1,17,,,,,,,
3,3655,1,1,1,1,16,,,,,,,
3,5734,1,1,6,1,16,,,,,,,
,,,,,,,1,7914,8,1,1,1,20.45
3,6100,4,1,1,1,14,,,,,,,
,,,,,,,1,2530,11,4,4,0,24.356
,,,,,,,1,2011,0,2,1,0,34.093
,,,,,,,1,1801,0,1,1,1,15.977
,,,,,,,1,1755,0,1,1,1,15.963
3,6361,13,1,0,4,1,,,,,,,
3,2472,3,1,1,1,1,1,4576,0,1,4,4,1.358
3,3709,5,3,0,4,1,,,,,,,
3,3707,3,1,1,1,1,,,,,,,
,,,,,,,1,4894,14,4,1,0,0.555
,,,,,,,1,9165,13,2,1,0,0.879
,,,,,,,1,7207,0,2,1,0,1.399
,,,,,,,1,4765,17,1,1,1,0.57
3,1453,15,1,6,1,1,,,,,,,
3,2065,5,1,0,2,1,1,5981,0,4,4,0,2.392
3,1452,1,1,1,1,1,1,5951,0,1,4,1,1.132
3,2066,3,1,0,2,1,1,4974,0,3,6,0,1.497
,,,,,,,1,5058,0,2,1,4,1.074
,,,,,,,1,5211,0,2,5,0,0.75
,,,,,,,1,5118,0,1,1,1,1.102
,,,,,,,1,5148,0,2,3,0,1.321
,,,,,,,1,6037,0,4,1,0,0.69
,,,,,,,1,9001,16,2,1,0,0.823
,,,,,,,1,8011,0,2,1,0,1.18
,,,,,,,1,5635,1,1,1,6,0.576
,,,,,,,1,7589,9,4,7,0,1.181
,,,,,,,1,6079,10,1,1,1,0.353
,,,,,,,1,6654,0,2,1,0,1.11
,,,,,,,1,8700,0,2,1,0,1.114
,,,,,,,1,5359,0,2,1,1,0.438
,,,,,,,1,6022,10,2,1,0,1.102
,,,,,,,1,7467,0,1,1,1,0.952
,,,,,,,1,4700,11,1,1,1,0.867
3,3333,0,1,1,1,30,,,,,,,
3,3324,0,1,0,5,27,,,,,,,
,,,,,,,1,3741,0,1,1,1,12.808
,,,,,,,1,3820,3,4,1,0,16.036
,,,,,,,1,3656,0,2,1,6,30.37
3,3615,0,4,0,3,32,,,,,,,
,,,,,,,1,190,15,1,1,1,18.935
3,1191,4,1,6,1,16,,,,,,,
,,,,,,,1,1066,0,1,4,4,22.064
3,5586,0,1,1,1,32,,,,,,,
,,,,,,,1,7209,0,3,6,0,63.14
,,,,,,,1,7148,0,3,1,0,70.556
,,,,,,,1,8868,2,4,1,0,20.922
,,,,,,,1,7306,0,2,3,0,36.453
3,6348,0,2,6,1,14,1,7421,0,1,4,6,33.074
,,,,,,,1,8485,6,1,1,1,17.873
,,,,,,,1,6953,0,1,1,4,32.985
,,,,,,,1,7247,0,2,1,1,16.67
3,4595,5,1,6,1,32,,,,,,,
3,3613,1,1,6,1,14,1,6196,0,1,4,4,31.102
,,,,,,,1,5358,0,4,1,0,69.458
,,,,,,,1,5186,0,4,1,5,41.178
,,,,,,,1,7586,5,1,1,1,17.92
,,,,,,,1,4554,0,4,5,0,5.864
,,,,,,,1,8928,0,1,1,1,17.66
,,,,,,,1,8821,11,4,1,0,19.582
,,,,,,,1,5956,1,1,1,1,13.63
,,,,,,,1,7349,0,1,1,1,17.46
,,,,,,,1,6313,1,1,1,6,17.767
,,,,,,,1,8315,1,2,1,0,6.877
,,,,,,,1,6936,0,2,1,0,40.192
,,,,,,,1,6687,0,2,1,0,16.796
,,,,,,,1,8033,1,2,3,0,21.558
3,3904,4,1,6,1,14,,,,,,,
,,,,,,,1,6394,5,4,1,0,7.283
,,,,,,,1,7734,12,1,1,1,6.871
,,,,,,,1,7521,6,1,4,1,18.836
,,,,,,,1,7406,13,4,1,0,11.063
,,,,,,,1,7534,10,1,1,1,20.679
,,,,,,,1,7889,7,2,5,0,7.874
,,,,,,,1,7181,2,1,1,6,16.005
,,,,,,,1,5683,0,1,1,1,16.729
,,,,,,,1,6233,0,2,1,1,19.022
,,,,,,,1,7541,1,1,1,6,17.285
,,,,,,,1,6696,14,1,1,1,13.97
,,,,,,,1,6373,0,1,1,1,34.004
3,3138,0,4,0,3,33,,,,,,,
3,3139,0,1,6,1,18,,,,,,,
3,6208,2,4,0,3,1,,,,,,,
3,5230,8,1,1,1,1,,,,,,,
3,1168,0,6,0,3,33,,,,,,,
3,4980,15,1,1,1,28,,,,,,,
,,,,,,,1,5759,0,1,4,4,20.325
,,,,,,,1,7776,0,3,4,0,61.486
,,,,,,,1,7893,0,2,1,0,18.298
,,,,,,,1,8451,0,2,1,0,18.332
3,5328,3,1,1,1,13,,,,,,,
,,,,,,,1,7557,0,1,1,1,30.838
,,,,,,,1,6540,7,1,1,6,11.013
,,,,,,,1,8927,3,1,1,6,10.316
,,,,,,,1,6413,1,1,1,1,10.268
,,,,,,,1,7303,0,2,5,3,14.865
3,4034,0,4,0,3,30,,,,,,,
3,5729,7,1,1,1,16,1,381,0,1,1,4,35.196
3,5330,0,1,6,1,30,,,,,,,
3,5295,2,1,6,1,14,1,4,0,4,1,0,37.616
3,4979,12,1,6,1,32,,,,,,,
3,5298,9,1,1,1,32,,,,,,,
,,,,,,,1,6330,0,1,1,1,9.946
3,3406,8,1,1,1,5,,,,,,,
3,14,0,4,6,1,30,,,,,,,
3,986,11,1,1,1,31,1,141,0,1,4,4,69.817
,,,,,,,1,215,0,2,1,0,39.372
,,,,,,,1,396,0,1,1,1,34.931
3,6380,0,1,1,1,36,,,,,,,
3,2553,0,1,0,3,36,,,,,,,
3,2740,0,4,6,1,32,,,,,,,
3,6460,0,1,1,1,32,1,274,0,3,4,0,50.107
3,3147,0,1,0,2,29,,,,,,,
3,7,0,1,0,2,5,1,797,0,3,1,0,9.366
3,3656,3,1,0,2,5,,,,,,,
3,3635,0,1,0,2,5,,,,,,,
,,,,,,,1,1214,3,2,1,0,4.441
3,12,0,1,3,2,2,,,,,,,
3,6,1,4,0,3,28,,,,,,,
,,,,,,,1,1392,11,1,1,1,33.807
,,,,,,,1,2345,3,2,1,0,33.497
,,,,,,,1,2077,0,1,3,1,44.269
,,,,,,,1,1993,0,1,6,1,47.764
3,8,0,5,6,1,4,,,,,,,
3,4088,0,4,6,1,31,,,,,,,
3,1792,0,1,0,4,36,1,5301,0,4,4,0,78.189
3,2552,17,1,0,4,36,,,,,,,
,,,,,,,1,4827,0,2,1,0,80.001
,,,,,,,1,6100,0,4,1,0,54.87
,,,,,,,1,6082,0,1,1,1,13.966
3,2672,8,1,1,1,3,,,,,,,
,,,,,,,1,2731,4,4,4,0,4.447
,,,,,,,1,1697,0,4,1,0,6.896
,,,,,,,1,1861,10,4,1,0,5.336
,,,,,,,1,2323,1,2,1,0,2.287
3,4523,0,1,1,1,32,,,,,,,
,,,,,,,1,5256,0,1,1,1,36.948
,,,,,,,1,9480,1,1,1,1,18.762
,,,,,,,1,5544,0,2,7,0,34.125
,,,,,,,1,5888,0,1,1,4,32.697
,,,,,,,1,4962,0,1,4,4,37.922
,,,,,,,1,4908,2,1,1,6,16.078
,,,,,,,1,5668,0,1,6,1,11.384
,,,,,,,1,6639,0,1,1,1,13.049
3,3022,0,5,1,1,54,,,,,,,
3,5459,9,1,0,4,59,,,,,,,
,,,,,,,1,3442,0,1,1,1,97.809
3,6347,0,1,1,1,21,,,,,,,
3,3533,5,6,0,4,42,,,,,,,
,,,,,,,1,4842,0,1,4,4,46.585
,,,,,,,1,8886,8,1,1,1,50.87
,,,,,,,1,5027,13,1,1,1,33.758
3,850,4,5,1,1,15,,,,,,,
3,870,3,4,6,1,17,,,,,,,
3,73,2,1,0,5,24,,,,,,,
,,,,,,,1,1869,0,2,5,0,50.021
,,,,,,,1,1929,0,2,1,0,33.249
,,,,,,,1,1858,0,2,3,0,51.351
,,,,,,,1,2041,0,4,1,0,15.89
,,,,,,,1,2326,0,5,1,0,63.8
3,20,1,1,6,1,8,,,,,,,
,,,,,,,1,1944,0,2,1,0,14.179
,,,,,,,1,1847,0,1,1,4,20.823
,,,,,,,1,1481,12,5,7,0,23.634
3,6072,0,5,1,1,40,,,,,,,
,,,,,,,1,721,0,3,4,0,11.081
3,753,0,6,0,3,29,,,,,,,
,,,,,,,1,6843,0,2,4,0,46.092
,,,,,,,1,5340,0,4,4,0,93.077
,,,,,,,1,6537,6,2,3,1,25.197
3,843,0,1,6,1,19,,,,,,,
3,974,1,1,1,1,17,,,,,,,
,,,,,,,1,6128,4,1,6,1,23.15
,,,,,,,1,536,0,4,4,0,29.505
,,,,,,,1,526,13,1,1,1,8.67
,,,,,,,1,521,0,2,1,0,36.39
3,6294,0,1,6,1,15,,,,,,,
3,6278,10,1,1,1,17,1,533,0,1,4,4,34.744
,,,,,,,1,970,0,1,4,4,31.632
,,,,,,,1,743,0,1,1,1,39.58
,,,,,,,1,798,0,2,1,1,16.007
,,,,,,,1,947,0,5,4,0,103.438
3,161,0,1,1,1,24,,,,,,,
3,4198,10,1,0,4,36,1,7948,0,4,1,0,73.683
,,,,,,,1,7338,1,1,1,6,46.488
,,,,,,,1,4804,0,1,1,3,21.54
,,,,,,,1,8405,0,2,1,0,38.538
,,,,,,,1,7722,0,1,1,1,38.93
,,,,,,,1,9355,1,2,1,0,25.136
3,5595,11,1,1,1,31,1,2949,0,1,4,4,80.104
,,,,,,,1,2997,15,1,1,1,39.168
,,,,,,,1,3123,0,2,1,0,27.72
,,,,,,,1,2910,3,2,1,1,14.622
,,,,,,,1,3250,0,1,1,1,32.048
,,,,,,,1,3138,0,1,1,1,28.359
,,,,,,,1,3181,2,1,1,1,15.496
,,,,,,,1,3290,1,1,1,1,16.981
,,,,,,,1,3379,1,2,1,1,15.759
3,1222,0,1,6,1,28,,,,,,,
3,478,0,7,3,1,17,,,,,,,
3,271,0,1,1,1,17,,,,,,,
,,,,,,,1,1195,0,1,1,6,20.504
,,,,,,,1,1082,7,1,1,6,17.064
3,3377,9,1,6,1,29,,,,,,,
,,,,,,,1,5215,0,4,4,0,62.038
,,,,,,,1,8432,0,1,1,1,36.245
3,34,0,4,4,1,16,,,,,,,
3,3181,2,1,6,1,18,1,6820,0,1,4,4,38.413
,,,,,,,1,9506,8,1,1,1,23.673
3,1065,16,1,0,4,31,1,6211,0,1,1,4,34.398
3,2330,0,1,0,4,31,,,,,,,
,,,,,,,1,5510,16,1,1,1,34.739
,,,,,,,1,6424,0,2,1,0,32.88
,,,,,,,1,9281,0,2,1,0,15.87
,,,,,,,1,6140,0,1,1,1,32.413
,,,,,,,1,6146,2,1,1,1,16.157
3,438,0,4,6,1,28,,,,,,,
3,4410,0,1,0,1,46,,,,,,,
3,440,16,1,0,2,19,,,,,,,
3,2602,10,6,0,3,18,1,7381,0,3,4,0,38.9
3,1238,7,1,0,5,18,,,,,,,
,,,,,,,1,6001,6,2,3,0,32.837
,,,,,,,1,5487,0,2,1,0,36.861
,,,,,,,1,7582,9,2,1,1,10.383
,,,,,,,1,7387,4,2,1,0,26.977
,,,,,,,1,7035,1,2,1,0,28.759
,,,,,,,1,6847,0,2,1,0,43.011
,,,,,,,1,7042,0,2,1,0,49.683
,,,,,,,1,8039,5,2,1,1,12.317
,,,,,,,1,7191,9,1,1,1,14.745
,,,,,,,1,6701,2,2,1,1,5.222
,,,,,,,1,3827,0,2,1,0,58.921
3,1909,2,1,6,1,26,,,,,,,
,,,,,,,1,3555,0,1,1,1,55.009
,,,,,,,1,3697,0,2,1,1,41.514
3,451,0,1,1,1,35,,,,,,,
,,,,,,,1,1095,0,3,4,0,63.806
3,6183,7,1,6,1,43,,,,,,,
3,6488,0,1,1,1,21,,,,,,,
,,,,,,,1,6499,0,4,4,0,154.565
,,,,,,,1,7881,0,2,3,0,81.966
,,,,,,,1,6817,0,1,1,1,41.343
,,,,,,,1,9078,0,1,1,99,43.836
,,,,,,,1,9103,5,2,3,0,14.232
3,2386,0,3,1,1,28,,,,,,,
3,1254,0,2,0,4,31,,,,,,,
3,311,0,2,0,2,31,,,,,,,
3,313,4,1,1,1,15,1,4042,0,1,4,1,36.609
3,312,1,1,1,1,40,,,,,,,
,,,,,,,1,4339,0,4,1,0,9.303
,,,,,,,1,4332,0,2,1,0,84.506
,,,,,,,1,4373,9,1,1,1,2.934
3,3910,8,1,2,1,4,,,,,,,
,,,,,,,1,5827,0,4,4,0,12.338
,,,,,,,1,6530,1,4,6,0,7.02
,,,,,,,1,7447,0,4,1,0,4.95
,,,,,,,1,5167,2,2,1,0,2.961
3,5250,10,1,1,1,40,1,41,0,1,4,6,93.036
,,,,,,,1,1169,0,2,1,0,40.957
,,,,,,,1,1105,0,2,1,0,21.179
,,,,,,,1,1121,0,1,1,1,41.011
,,,,,,,1,524,11,1,1,6,53.432
3,5480,0,1,1,1,56,,,,,,,
,,,,,,,1,2492,0,3,6,0,128.014
3,3220,9,1,1,1,32,1,1557,0,1,4,1,90.042
3,125,0,4,4,1,34,,,,,,,
3,1599,0,4,6,2,18,,,,,,,
,,,,,,,1,9115,0,2,1,0,50.81
,,,,,,,1,1019,0,2,1,0,31.312
,,,,,,,1,198,0,4,1,1,15.204
,,,,,,,1,571,0,1,1,6,25.024
,,,,,,,1,983,0,2,1,0,42.678
,,,,,,,1,814,0,1,1,1,24.462
,,,,,,,1,843,0,1,4,1,35.845
,,,,,,,1,1073,1,1,1,2,28.182
,,,,,,,1,6328,0,4,4,0,54.049
,,,,,,,1,6175,0,4,4,0,52.771
,,,,,,,1,9329,6,1,1,1,27.656
,,,,,,,1,1301,0,3,4,0,42.467
,,,,,,,1,496,3,1,1,1,24.752
,,,,,,,1,2755,2,1,1,1,11.508
,,,,,,,1,1916,1,1,1,1,9.171
,,,,,,,1,372,0,3,4,0,28.461
,,,,,,,1,1244,0,4,1,0,103.114
,,,,,,,1,1205,0,2,1,0,40.439
,,,,,,,1,2375,0,1,4,1,16.618
,,,,,,,1,549,0,1,1,0,43.374
,,,,,,,1,1239,0,4,1,0,58.895
,,,,,,,1,5707,10,1,1,6,14.935
,,,,,,,1,7696,0,1,1,1,17.684
,,,,,,,1,7028,0,1,4,6,15.352
,,,,,,,1,2801,0,3,4,0,28.803
,,,,,,,1,1233,0,1,1,1,32.568
,,,,,,,1,586,0,2,1,0,31.002
,,,,,,,1,4405,0,1,4,1,32.229
,,,,,,,1,3361,0,1,1,1,18.808
,,,,,,,1,2925,0,2,1,0,26.091
,,,,,,,1,1302,0,3,1,0,39.676
,,,,,,,1,1230,0,2,1,0,32.897
,,,,,,,1,1132,15,2,1,0,24.918
,,,,,,,1,184,0,4,1,0,15.956
,,,,,,,1,276,7,2,1,0,14.446
,,,,,,,1,7048,0,1,1,1,95.024
,,,,,,,1,7386,0,4,1,0,50.368
,,,,,,,1,5221,1,1,1,6,21.82
,,,,,,,1,1331,0,5,5,0,17.838
,,,,,,,1,839,0,2,1,0,3.897
,,,,,,,1,2312,0,1,1,1,22.017
,,,,,,,1,4081,0,1,4,1,30.662
,,,,,,,1,4220,0,2,1,0,30.021
,,,,,,,1,4486,0,1,5,6,29.278
,,,,,,,1,4235,0,1,1,1,15.11
,,,,,,,1,2779,0,1,1,1,31.498
,,,,,,,1,2740,0,1,1,1,13.651
,,,,,,,1,1505,0,2,4,0,43.687
,,,,,,,1,1806,0,4,4,0,36.787
,,,,,,,1,2549,0,2,1,0,41.697
,,,,,,,1,786,6,1,1,1,29.11
,,,,,,,1,860,7,1,1,1,28.568
,,,,,,,1,4242,0,1,4,4,57.198
,,,,,,,1,4465,1,4,1,0,37.734
,,,,,,,1,1322,0,1,1,0,29.163
,,,,,,,1,699,0,4,1,0,30.121
,,,,,,,1,9590,0,4,1,0,10.046
,,,,,,,1,4657,0,1,1,0,15.916
,,,,,,,1,6114,8,2,1,0,13.308
,,,,,,,1,5294,15,1,1,1,31.085
,,,,,,,1,7253,0,4,5,0,30.478
,,,,,,,1,8863,9,1,1,6,32.813
,,,,,,,1,7023,1,4,2,0,11.203
,,,,,,,1,7088,11,2,1,0,3.408
,,,,,,,1,8884,0,1,1,1,14.713
,,,,,,,1,4367,0,1,4,1,16.434
,,,,,,,1,9243,0,5,1,0,31.547
,,,,,,,1,8569,15,5,1,0,33.78
,,,,,,,1,2461,0,1,5,5,31.762
,,,,,,,1,1551,0,2,1,0,33.587
,,,,,,,1,1385,1,2,1,6,13.273
,,,,,,,1,1456,1,1,1,6,23.529
,,,,,,,1,958,14,1,1,1,30.839
,,,,,,,1,246,0,1,1,1,52.087
,,,,,,,1,167,0,2,3,0,53.849
,,,,,,,1,2170,0,1,1,6,54.261
,,,,,,,1,2676,0,1,1,1,27.294
,,,,,,,1,2540,0,4,4,0,50.908
,,,,,,,1,2610,8,1,1,3,20.034
,,,,,,,1,306,0,2,5,0,34.023
,,,,,,,1,9540,0,4,1,0,54.997
,,,,,,,1,2205,12,4,1,1,22.928
,,,,,,,1,2526,0,4,1,0,41.996
,,,,,,,1,2135,13,1,1,1,28.153
,,,,,,,1,4390,15,4,1,0,38.569
,,,,,,,1,2576,3,1,4,1,5.506
,,,,,,,1,4165,0,3,5,0,24.686
,,,,,,,1,4387,0,2,1,0,58.024
,,,,,,,1,4305,3,1,1,1,26.613
,,,,,,,1,4407,14,1,1,1,39.167
,,,,,,,1,1337,0,1,1,4,53.376
,,,,,,,1,3835,0,4,1,1,18.863
,,,,,,,1,3721,0,4,1,0,35.349
,,,,,,,1,3699,0,2,1,0,35.782
,,,,,,,1,3710,9,1,1,1,17.728
,,,,,,,1,3191,0,4,5,4,49.625
,,,,,,,1,2468,0,1,4,1,53.976
,,,,,,,1,1442,0,2,1,0,53.49
,,,,,,,1,1786,0,2,1,0,53.81
,,,,,,,1,1281,0,1,1,6,52.209
,,,,,,,1,1068,1,1,1,1,112.212
,,,,,,,1,187,0,2,1,1,27.713
,,,,,,,1,2683,0,2,1,0,47.329
,,,,,,,1,3627,0,1,1,6,55.313
,,,,,,,1,3686,0,2,1,0,52.739
,,,,,,,1,3747,0,1,1,7,26.321
,,,,,,,1,2099,0,5,5,0,54.062
,,,,,,,1,2311,6,1,1,1,27.382
,,,,,,,1,2477,9,1,1,6,28.308
,,,,,,,1,2093,6,1,1,6,30.941
,,,,,,,1,1616,2,5,1,6,20.531
,,,,,,,1,179,0,1,1,1,53.973
,,,,,,,1,2267,0,4,1,0,108.238
,,,,,,,1,1625,2,1,6,1,54.088
,,,,,,,1,2841,0,2,3,0,114.538
,,,,,,,1,1416,0,2,1,0,114.966
,,,,,,,1,2786,6,2,2,0,27.552
,,,,,,,1,3783,0,1,1,6,59.641
,,,,,,,1,3847,0,1,1,1,31.502
,,,,,,,1,3815,0,2,1,0,63.181
,,,,,,,1,624,0,4,4,0,25.459
,,,,,,,1,1141,5,1,6,1,90.022
,,,,,,,1,953,14,1,1,1,55.771
,,,,,,,1,2775,0,1,1,1,22.608
,,,,,,,1,2634,2,4,1,0,19.124
,,,,,,,1,1623,0,2,1,1,19.071
,,,,,,,1,2185,1,1,1,1,19.21
,,,,,,,1,9040,0,4,1,0,75.679
,,,,,,,1,4417,0,2,1,0,33.477
,,,,,,,1,4004,8,1,1,1,18.964
,,,,,,,1,4097,0,1,1,1,18.032
,,,,,,,1,2166,0,1,1,1,38.792
,,,,,,,1,2306,0,2,1,0,13.827
,,,,,,,1,2680,0,3,4,0,36.904
,,,,,,,1,2883,1,1,4,4,22.138
,,,,,,,1,8764,2,5,6,0,19.89
,,,,,,,1,8154,5,1,1,6,19.113
,,,,,,,1,2568,0,1,1,1,35.874
,,,,,,,1,1795,0,2,7,0,37.432
,,,,,,,1,2471,4,1,1,1,20.151
,,,,,,,1,5633,2,1,1,6,19.025
,,,,,,,1,852,0,2,1,0,73.583
,,,,,,,1,804,0,2,4,0,33.075
,,,,,,,1,603,0,1,4,4,29.088
,,,,,,,1,1516,0,1,1,6,71.829
,,,,,,,1,2395,0,2,1,0,78.066
,,,,,,,1,2286,4,1,1,1,34.018
,,,,,,,1,2652,0,4,1,0,18.536
,,,,,,,1,2182,0,1,4,0,23.501
,,,,,,,1,1183,0,1,4,1,35.916
,,,,,,,1,778,0,1,1,0,37.455
,,,,,,,1,3433,0,4,1,0,29.304
,,,,,,,1,4411,0,2,1,0,4.453
,,,,,,,1,3964,0,3,1,0,33.111
,,,,,,,1,4206,0,1,1,1,20.401
,,,,,,,1,3668,0,1,1,1,17.16
,,,,,,,1,3670,8,2,1,0,32.746
,,,,,,,1,3462,0,2,7,0,41.245
,,,,,,,1,2750,1,4,6,0,8.617
,,,,,,,1,3360,15,4,1,0,37.177
,,,,,,,1,3210,5,1,1,6,17.211
,,,,,,,1,1201,0,1,1,6,39.242
,,,,,,,1,69,0,2,3,0,35.808
,,,,,,,1,4413,0,1,1,7,17.191
,,,,,,,1,7565,16,2,1,0,30.612
,,,,,,,1,7498,15,1,1,1,19.57
,,,,,,,1,3941,0,1,4,4,34.236
,,,,,,,1,3981,0,2,1,0,35.408
,,,,,,,1,4380,0,1,1,1,16.857
,,,,,,,1,257,0,4,4,0,35.82
,,,,,,,1,3483,0,1,1,1,35.357
,,,,,,,1,3854,0,1,1,1,17.561
,,,,,,,1,1504,0,3,4,0,35.579
,,,,,,,1,2797,3,1,1,1,17.623
,,,,,,,1,1830,0,2,1,0,34.776
,,,,,,,1,1883,2,1,1,1,17.616
,,,,,,,1,3522,1,1,1,6,18.357
,,,,,,,1,1253,9,1,1,6,37.723
,,,,,,,1,667,2,5,1,0,23.651
,,,,,,,1,1240,0,3,1,0,36.901
,,,,,,,1,4967,0,2,1,0,17.899
,,,,,,,1,8557,0,4,1,6,23.359
,,,,,,,1,8801,15,1,5,6,17.703
,,,,,,,1,8743,0,1,1,1,17.043
,,,,,,,1,8337,3,2,1,1,11.585
,,,,,,,1,3320,0,1,1,1,37.051
,,,,,,,1,2210,0,1,1,6,36.565
,,,,,,,1,2505,0,2,1,0,35.967
,,,,,,,1,1917,0,2,1,0,9.338
,,,,,,,1,1468,0,2,1,0,17.951
,,,,,,,1,2348,12,2,1,0,5.248
,,,,,,,1,2022,4,4,1,1,3.735
,,,,,,,1,2640,7,2,1,1,17.263
,,,,,,,1,4299,0,1,1,6,36.928
,,,,,,,1,4416,0,1,1,1,25.912
,,,,,,,1,961,0,1,1,1,34.396
,,,,,,,1,645,0,2,7,0,34.51
,,,,,,,1,3666,0,1,1,1,35.743
,,,,,,,1,3786,5,1,1,1,17.834
,,,,,,,1,1138,0,2,3,0,35.243
,,,,,,,1,2057,0,1,1,1,31.012
,,,,,,,1,2423,2,1,1,1,15.196
,,,,,,,1,5723,2,2,1,1,15.577
,,,,,,,1,1023,0,1,1,1,68.324
,,,,,,,1,892,7,1,1,1,41.07
,,,,,,,1,764,5,1,7,1,34.244
,,,,,,,1,6154,13,3,1,0,18.179
,,,,,,,1,3397,0,1,4,6,13.893
,,,,,,,1,3287,0,1,1,3,31.248
,,,,,,,1,3387,9,2,1,0,31.562
,,,,,,,1,3362,0,2,1,7,16.457
,,,,,,,1,3418,11,2,1,1,31.658
,,,,,,,1,2915,5,1,1,0,21.962
,,,,,,,1,8681,0,5,1,0,15.091
,,,,,,,1,8026,0,3,5,0,28.897
,,,,,,,1,8727,0,4,1,1,55.755
,,,,,,,1,2216,0,4,1,1,12.145
,,,,,,,1,2055,0,5,1,6,28.33
,,,,,,,1,1981,4,2,1,6,14.973
,,,,,,,1,2320,0,2,1,6,15.051
,,,,,,,1,2278,0,2,1,0,28.49
,,,,,,,1,9297,0,4,4,0,15.644
,,,,,,,1,3423,0,1,1,1,17.074
,,,,,,,1,4389,0,4,1,0,16.578
,,,,,,,1,4298,0,4,1,0,16.783
,,,,,,,1,4322,13,4,1,0,6.508
,,,,,,,1,4792,0,1,1,1,15.406
,,,,,,,1,6894,0,2,1,0,17.716
,,,,,,,1,5464,8,2,1,0,4.951
,,,,,,,1,2702,0,2,3,0,43.02
,,,,,,,1,5096,12,1,1,1,59.771
,,,,,,,1,6939,17,1,1,1,65.09
,,,,,,,1,8323,1,4,1,0,75.414
,,,,,,,1,8665,4,1,3,1,44.996
,,,,,,,1,7763,0,1,5,6,103.604
,,,,,,,1,4957,1,1,5,1,53.878
,,,,,,,1,9347,8,4,1,0,42.234
,,,,,,,1,9023,13,1,1,6,54.071
,,,,,,,1,7536,1,1,1,6,49.937
,,,,,,,1,8872,0,2,1,0,52.96
,,,,,,,1,8386,1,1,1,1,27.327
,,,,,,,1,3732,0,1,5,4,49.414
,,,,,,,1,3812,6,1,1,1,27.666
,,,,,,,1,1231,0,5,4,0,51.385
,,,,,,,1,2356,0,2,5,0,17.966
,,,,,,,1,2175,9,1,1,1,26.501
,,,,,,,1,2668,0,1,4,1,55.471
,,,,,,,1,2863,1,1,1,6,27.955
,,,,,,,1,1440,2,4,1,6,39.307
,,,,,,,1,1885,0,5,1,0,56.105
,,,,,,,1,2246,0,1,4,1,25.503
,,,,,,,1,1597,9,1,1,1,27.161
,,,,,,,1,2733,5,5,6,0,24.065
,,,,,,,1,1091,0,3,6,0,35.856
,,,,,,,1,922,1,1,1,6,19.319
,,,,,,,1,4207,0,1,1,2,37.238
,,,,,,,1,4469,0,2,1,0,38.226
,,,,,,,1,7360,0,3,6,0,36.037
,,,,,,,1,7350,0,5,3,0,18.893
,,,,,,,1,882,0,1,4,4,30.305
,,,,,,,1,460,15,2,1,0,31.225
,,,,,,,1,239,2,2,3,0,24.533
,,,,,,,1,1159,0,2,1,0,31.43
,,,,,,,1,7319,15,2,3,0,29.6
,,,,,,,1,2376,12,1,1,1,28.674
,,,,,,,1,3625,17,1,1,1,49.345
,,,,,,,1,3772,0,1,1,7,24.322
,,,,,,,1,7192,0,2,7,0,39.391
,,,,,,,1,5593,0,2,1,1,18.07
,,,,,,,1,7494,15,1,1,1,29.619
,,,,,,,1,893,10,1,1,1,19.04
,,,,,,,1,2697,10,1,1,1,24.904
,,,,,,,1,3648,0,1,1,6,21.796
,,,,,,,1,3499,3,1,7,1,17.768
,,,,,,,1,3729,2,1,1,1,17.94
,,,,,,,1,1274,0,3,4,0,34.523
